principio_activo_buscado,farmacia,producto_nombre,marca,precio,precio_lista,categorias,url
Glimepirida,cruzazul,Glimepirida 4mg tecnoquimicas - genericos tableta,Glimepirida,6.8,6.8,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.farmaciascruzazul.ec/glimepirida-4mg-tecnoquimicas-genericos-tableta/p
Glimepirida,cruzazul,Glimepirida 2mg tecnoquimicas - genericos tableta,Glimepirida,3.9,3.9,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.farmaciascruzazul.ec/glimepirida-2mg-tecnoquimicas-genericos-tableta/p
Glimepirida/Metformina,medicity,Amaryl M Comprimido Recubierto Caja Con 16 Unidades,AMARYL,0.51,0.57,/Medicina/Diabetes/|/Medicina/,https://www.farmaciasmedicity.com/amaryl-m-comprimido-recubierto-caja-con-16-unidades/p
Sitagliptina,pharmacys,Altuxerin 50 mg x 14,Altuxerin,22.4,22.4,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.pharmacys.com.ec/altuxerin-50mg-x14/p
Sitagliptina,pharmacys,Altuxerin 100 mg x 28,Altuxerin,44.8,44.8,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.pharmacys.com.ec/altuxerin-100mg-x28/p
Sitagliptina,pharmacys,Altuxerin Duo 100 mg/1000 mg x 28,Altuxerin,49.84,49.84,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.pharmacys.com.ec/altuxerin-duo-100mg-1000mg-x28/p
Sitagliptina,pharmacys,Altuxerin Duo 50 mg/1000 mg x 28,Altuxerin,31.08,31.08,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.pharmacys.com.ec/altuxerin-duo-50mg-1000mg-x28/p
Sitagliptina,pharmacys,Paziglip 10 mg x 30,Paziglip,45.0,45.0,/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/Control Glucémico/|/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/|/Equipos y Accesorios de Salud/,https://www.pharmacys.com.ec/paziglip-10mg-x30/p
Sitagliptina,medicity,Janumet Comprimidos Recubiertos 50/850 mg,JANUMET,0.64,0.74,/Medicina/Diabetes/|/Medicina/,https://www.farmaciasmedicity.com/janumet-comprimidos-recubiertos-50850-mg/p
Sitagliptina,medicity,Janumet Comprimidos Recubiertos Caja Con 56 Unidades,JANUMET,0.75,0.81,/Medicina/Diabetes/|/Medicina/,https://www.farmaciasmedicity.com/janumet-comprimidos-recubiertos-caja-con-56-unidades/p
Sitagliptina,medicity,Janumet Comprimidos Recubiertos Caja Con 28 Unidades,JANUMET,0.67,0.81,/Medicina/Diabetes/|/Medicina/,https://www.farmaciasmedicity.com/janumet-comprimidos-recubiertos-caja-con-28-unidades/p
Sitagliptina,cruzazul,Altuxerin 100 mg x 28,Altuxerin,44.8,44.8,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.farmaciascruzazul.ec/altuxerin-100mg-x28/p
Sitagliptina,cruzazul,Altuxerin 50 mg x 14,Altuxerin,22.4,22.4,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.farmaciascruzazul.ec/altuxerin-50mg-x14/p
Sitagliptina,cruzazul,Altuxerin Duo 100 mg/1000 mg x 28,Altuxerin,49.84,49.84,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.farmaciascruzazul.ec/altuxerin-duo-100mg-1000mg-x28/p
Sitagliptina,cruzazul,Altuxerin Duo 50 mg/1000 mg x 28,Altuxerin,31.08,31.08,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.farmaciascruzazul.ec/altuxerin-duo-50mg-1000mg-x28/p
Sitagliptina,cruzazul,Paziglip 10 mg x 30,Paziglip,45.0,45.0,/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/Control Glucémico/|/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/|/Equipos y Accesorios de Salud/,https://www.farmaciascruzazul.ec/paziglip-10mg-x30/p
Sitagliptina/Metformina,pharmacys,Altuxerin Duo 100 mg/1000 mg x 28,Altuxerin,49.84,49.84,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.pharmacys.com.ec/altuxerin-duo-100mg-1000mg-x28/p
Sitagliptina/Metformina,pharmacys,Altuxerin Duo 50 mg/1000 mg x 28,Altuxerin,31.08,31.08,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.pharmacys.com.ec/altuxerin-duo-50mg-1000mg-x28/p
Sitagliptina/Metformina,pharmacys,Altuxerin 50 mg x 14,Altuxerin,22.4,22.4,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.pharmacys.com.ec/altuxerin-50mg-x14/p
Sitagliptina/Metformina,pharmacys,Altuxerin 100 mg x 28,Altuxerin,44.8,44.8,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.pharmacys.com.ec/altuxerin-100mg-x28/p
Sitagliptina/Metformina,pharmacys,Paziglip 10 mg x 30,Paziglip,45.0,45.0,/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/Control Glucémico/|/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/|/Equipos y Accesorios de Salud/,https://www.pharmacys.com.ec/paziglip-10mg-x30/p
Sitagliptina/Metformina,medicity,Janumet Comprimidos Recubiertos Caja Con 28 Unidades,JANUMET,0.67,0.81,/Medicina/Diabetes/|/Medicina/,https://www.farmaciasmedicity.com/janumet-comprimidos-recubiertos-caja-con-28-unidades/p
Sitagliptina/Metformina,medicity,Janumet Comprimidos Recubiertos 50/850 mg,JANUMET,0.64,0.74,/Medicina/Diabetes/|/Medicina/,https://www.farmaciasmedicity.com/janumet-comprimidos-recubiertos-50850-mg/p
Sitagliptina/Metformina,medicity,Janumet Comprimidos Recubiertos Caja Con 56 Unidades,JANUMET,0.75,0.81,/Medicina/Diabetes/|/Medicina/,https://www.farmaciasmedicity.com/janumet-comprimidos-recubiertos-caja-con-56-unidades/p
Sitagliptina/Metformina,cruzazul,Altuxerin Duo 100 mg/1000 mg x 28,Altuxerin,49.84,49.84,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.farmaciascruzazul.ec/altuxerin-duo-100mg-1000mg-x28/p
Sitagliptina/Metformina,cruzazul,Altuxerin Duo 50 mg/1000 mg x 28,Altuxerin,31.08,31.08,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.farmaciascruzazul.ec/altuxerin-duo-50mg-1000mg-x28/p
Sitagliptina/Metformina,cruzazul,Altuxerin 50 mg x 14,Altuxerin,22.4,22.4,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.farmaciascruzazul.ec/altuxerin-50mg-x14/p
Sitagliptina/Metformina,cruzazul,Altuxerin 100 mg x 28,Altuxerin,44.8,44.8,/Medicinas/Aparato Metabólico y Digestivo/|/Medicinas/,https://www.farmaciascruzazul.ec/altuxerin-100mg-x28/p
Sitagliptina/Metformina,cruzazul,Paziglip 10 mg x 30,Paziglip,45.0,45.0,/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/Control Glucémico/|/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/|/Equipos y Accesorios de Salud/,https://www.farmaciascruzazul.ec/paziglip-10mg-x30/p
Vildagliptina,pharmacys,Vilzer 50mg quifatex dist medicamenta comprimidos,Vilzer,24.3,24.3,/Tratamientos y Salud/Alivio del Dolor/Dolor Articular y Muscular/|/Tratamientos y Salud/Alivio del Dolor/|/Tratamientos y Salud/,https://www.pharmacys.com.ec/vilzer-50mg-quifatex-dist-medicamenta-comprimidos/p
Vildagliptina,pharmacys,Vilzermet 50/1000mg quifatex dist medicamenta comprimido recubierto,Vilzermet,28.18,28.18,/Cuidado Personal/Desodorantes y Antitranspirantes/Para Mujeres/|/Cuidado Personal/Desodorantes y Antitranspirantes/|/Cuidado Personal/,https://www.pharmacys.com.ec/vilzermet-50-1000mg-quifatex-dist-medicamenta-comprimido-recubierto/p
Vildagliptina,pharmacys,Vilzermet 50/500mg quifatex dist medicamenta comprimido recubierto,Vilzermet,27.6,27.6,/Belleza y Cuidado de la Piel/Cuidado Facial/|/Belleza y Cuidado de la Piel/,https://www.pharmacys.com.ec/vilzermet-50-500mg-quifatex-dist-medicamenta-comprimido-recubierto/p
Vildagliptina,pharmacys,Vilzermet 50/850mg quifatex dist medicamenta comprimido recubierto,Vilzermet,27.9,27.9,/Cuidado Personal/Desodorantes y Antitranspirantes/Para Mujeres/|/Cuidado Personal/Desodorantes y Antitranspirantes/|/Cuidado Personal/,https://www.pharmacys.com.ec/vilzermet-50-850mg-quifatex-dist-medicamenta-comprimido-recubierto/p
Vildagliptina,medicity,Galvus Met Fix Comprimidos Recubiertos 50/500 mg Caja Con 56 Unidades,GALVUS,0.85,0.92,/Medicina/Diabetes/|/Medicina/,https://www.farmaciasmedicity.com/galvus-met-fix-comprimidos-recubiertos-50500-mg-caja-con-56-unidades/p
Vildagliptina,medicity,Vilzermet Comprimidos Recubiertos 850/50mg Caja 30 Unidades,VILZERMET,0.6,0.93,/Medicina/Diabetes/|/Medicina/,https://www.farmaciasmedicity.com/vilzermet-comprimidos-recubiertos-850-50mg-caja-30-unidades-1/p
Vildagliptina,cruzazul,Vilzer 50mg quifatex dist medicamenta comprimidos,Vilzer,24.3,24.3,/Tratamientos y Salud/Alivio del Dolor/Dolor Articular y Muscular/|/Tratamientos y Salud/Alivio del Dolor/|/Tratamientos y Salud/,https://www.farmaciascruzazul.ec/vilzer-50mg-quifatex-dist-medicamenta-comprimidos/p
Vildagliptina,cruzazul,Vilzermet 50/1000mg quifatex dist medicamenta comprimido recubierto,Vilzermet,28.18,28.18,/Cuidado Personal/Desodorantes y Antitranspirantes/Para Mujeres/|/Cuidado Personal/Desodorantes y Antitranspirantes/|/Cuidado Personal/,https://www.farmaciascruzazul.ec/vilzermet-50-1000mg-quifatex-dist-medicamenta-comprimido-recubierto/p
Vildagliptina,cruzazul,Vilzermet 50/500mg quifatex dist medicamenta comprimido recubierto,Vilzermet,27.6,27.6,/Belleza y Cuidado de la Piel/Cuidado Facial/|/Belleza y Cuidado de la Piel/,https://www.farmaciascruzazul.ec/vilzermet-50-500mg-quifatex-dist-medicamenta-comprimido-recubierto/p
Vildagliptina,cruzazul,Vilzermet 50/850mg quifatex dist medicamenta comprimido recubierto,Vilzermet,27.9,27.9,/Cuidado Personal/Desodorantes y Antitranspirantes/Para Mujeres/|/Cuidado Personal/Desodorantes y Antitranspirantes/|/Cuidado Personal/,https://www.farmaciascruzazul.ec/vilzermet-50-850mg-quifatex-dist-medicamenta-comprimido-recubierto/p
Vildagliptina/Metformina,pharmacys,Vilzermet 50/1000mg quifatex dist medicamenta comprimido recubierto,Vilzermet,28.18,28.18,/Cuidado Personal/Desodorantes y Antitranspirantes/Para Mujeres/|/Cuidado Personal/Desodorantes y Antitranspirantes/|/Cuidado Personal/,https://www.pharmacys.com.ec/vilzermet-50-1000mg-quifatex-dist-medicamenta-comprimido-recubierto/p
Vildagliptina/Metformina,pharmacys,Vilzermet 50/850mg quifatex dist medicamenta comprimido recubierto,Vilzermet,27.9,27.9,/Cuidado Personal/Desodorantes y Antitranspirantes/Para Mujeres/|/Cuidado Personal/Desodorantes y Antitranspirantes/|/Cuidado Personal/,https://www.pharmacys.com.ec/vilzermet-50-850mg-quifatex-dist-medicamenta-comprimido-recubierto/p
Vildagliptina/Metformina,pharmacys,Vilzermet 50/500mg quifatex dist medicamenta comprimido recubierto,Vilzermet,27.6,27.6,/Belleza y Cuidado de la Piel/Cuidado Facial/|/Belleza y Cuidado de la Piel/,https://www.pharmacys.com.ec/vilzermet-50-500mg-quifatex-dist-medicamenta-comprimido-recubierto/p
Vildagliptina/Metformina,medicity,Galvus Met Fix Comprimidos Recubiertos 50/500 mg Caja Con 56 Unidades,GALVUS,0.85,0.92,/Medicina/Diabetes/|/Medicina/,https://www.farmaciasmedicity.com/galvus-met-fix-comprimidos-recubiertos-50500-mg-caja-con-56-unidades/p
Vildagliptina/Metformina,medicity,Vilzermet Comprimidos Recubiertos 850/50mg Caja 30 Unidades,VILZERMET,0.6,0.93,/Medicina/Diabetes/|/Medicina/,https://www.farmaciasmedicity.com/vilzermet-comprimidos-recubiertos-850-50mg-caja-30-unidades-1/p
Vildagliptina/Metformina,cruzazul,Vilzermet 50/1000mg quifatex dist medicamenta comprimido recubierto,Vilzermet,28.18,28.18,/Cuidado Personal/Desodorantes y Antitranspirantes/Para Mujeres/|/Cuidado Personal/Desodorantes y Antitranspirantes/|/Cuidado Personal/,https://www.farmaciascruzazul.ec/vilzermet-50-1000mg-quifatex-dist-medicamenta-comprimido-recubierto/p
Vildagliptina/Metformina,cruzazul,Vilzermet 50/850mg quifatex dist medicamenta comprimido recubierto,Vilzermet,27.9,27.9,/Cuidado Personal/Desodorantes y Antitranspirantes/Para Mujeres/|/Cuidado Personal/Desodorantes y Antitranspirantes/|/Cuidado Personal/,https://www.farmaciascruzazul.ec/vilzermet-50-850mg-quifatex-dist-medicamenta-comprimido-recubierto/p
Vildagliptina/Metformina,cruzazul,Vilzermet 50/500mg quifatex dist medicamenta comprimido recubierto,Vilzermet,27.6,27.6,/Belleza y Cuidado de la Piel/Cuidado Facial/|/Belleza y Cuidado de la Piel/,https://www.farmaciascruzazul.ec/vilzermet-50-500mg-quifatex-dist-medicamenta-comprimido-recubierto/p
Linagliptina,pharmacys,Glipnal 5 mg x 30,Glipnal,40.03,40.03,/Vitaminas y Suplementos/Compra por Tipo de Cuidados/Diabetes/|/Vitaminas y Suplementos/Compra por Tipo de Cuidados/|/Vitaminas y Suplementos/,https://www.pharmacys.com.ec/glipnal-5mg-x30/p
Linagliptina,pharmacys,"Glipnal Duo 2,5 mg/850 mg x 60",Glipnal,41.82,41.82,/Vitaminas y Suplementos/Compra por Tipo de Cuidados/Diabetes/|/Vitaminas y Suplementos/Compra por Tipo de Cuidados/|/Vitaminas y Suplementos/,https://www.pharmacys.com.ec/glipnal-duo-2-5mg-850mg-x60/p
Linagliptina,pharmacys,"Glipnal Duo 2,5 mg/1000 mg x 60",Glipnal,41.82,41.82,/Vitaminas y Suplementos/Compra por Tipo de Cuidados/Diabetes/|/Vitaminas y Suplementos/Compra por Tipo de Cuidados/|/Vitaminas y Suplementos/,https://www.pharmacys.com.ec/glipnal-duo-2-5mg-1000mg-x60/p
Linagliptina,pharmacys,"Glipnal Duo 2,5 mg/500 mg x 60",Glipnal,41.82,41.82,/Vitaminas y Suplementos/Compra por Tipo de Cuidados/Diabetes/|/Vitaminas y Suplementos/Compra por Tipo de Cuidados/|/Vitaminas y Suplementos/,https://www.pharmacys.com.ec/glipnal-duo-2-5mg-500mg-x60/p
Linagliptina,medicity,Trayenta Duo Comprimidos Recubiertos Caja Con 60 Unidades,TRAYENTA,0.83,0.83,/Medicina/Diabetes/|/Medicina/,https://www.farmaciasmedicity.com/trayenta-duo-comprimidos-recubiertos-caja-con-60-unidades/p
Linagliptina,medicity,Glyxambi Comprimidos Recubiertas 25/5mg Caja 30 Unidades,GLYXAMBI,2.78,2.78,/Medicina/Diabetes/|/Medicina/,https://www.farmaciasmedicity.com/glyxambi-comprimidos-recubiertas-25-5mg-caja-30-unidades-1/p
Linagliptina,medicity,Trayenta Duo Comprimidos Recubiertos 2.5/500 mg Caja 60 Unidades,TRAYENTA,0.83,0.83,/Medicina/Diabetes/|/Medicina/,https://www.farmaciasmedicity.com/trayenta-duo-comprimidos-recubiertos-25500-mg-caja-con-60-unidades/p
Linagliptina,cruzazul,Glipnal 5 mg x 30,Glipnal,40.03,40.03,/Vitaminas y Suplementos/Compra por Tipo de Cuidados/Diabetes/|/Vitaminas y Suplementos/Compra por Tipo de Cuidados/|/Vitaminas y Suplementos/,https://www.farmaciascruzazul.ec/glipnal-5mg-x30/p
Linagliptina,cruzazul,"Glipnal Duo 2,5 mg/850 mg x 60",Glipnal,41.82,41.82,/Vitaminas y Suplementos/Compra por Tipo de Cuidados/Diabetes/|/Vitaminas y Suplementos/Compra por Tipo de Cuidados/|/Vitaminas y Suplementos/,https://www.farmaciascruzazul.ec/glipnal-duo-2-5mg-850mg-x60/p
Linagliptina,cruzazul,"Glipnal Duo 2,5 mg/1000 mg x 60",Glipnal,41.82,41.82,/Vitaminas y Suplementos/Compra por Tipo de Cuidados/Diabetes/|/Vitaminas y Suplementos/Compra por Tipo de Cuidados/|/Vitaminas y Suplementos/,https://www.farmaciascruzazul.ec/glipnal-duo-2-5mg-1000mg-x60/p
Linagliptina,cruzazul,"Glipnal Duo 2,5 mg/500 mg x 60",Glipnal,41.82,41.82,/Vitaminas y Suplementos/Compra por Tipo de Cuidados/Diabetes/|/Vitaminas y Suplementos/Compra por Tipo de Cuidados/|/Vitaminas y Suplementos/,https://www.farmaciascruzazul.ec/glipnal-duo-2-5mg-500mg-x60/p
Empagliflozina,medicity,Glyxambi Comprimidos Recubiertas 25/5mg Caja 30 Unidades,GLYXAMBI,2.78,2.78,/Medicina/Diabetes/|/Medicina/,https://www.farmaciasmedicity.com/glyxambi-comprimidos-recubiertas-25-5mg-caja-30-unidades-1/p
Empagliflozina,medicity,Jardiance Duo Comprimidos Recubiertos Caja Con 60 Unidades,JARDIANCE,1.14,1.14,/Medicina/Diabetes/|/Medicina/,https://www.farmaciasmedicity.com/jardiance-duo-comprimidos-recubiertos-caja-con-60-unidades/p
Empagliflozina,medicity,Jardiance Comprimidos Recubiertos Caja con 30 Unidades,JARDIANCE,1.6,1.6,/Medicina/Diabetes/|/Medicina/,https://www.farmaciasmedicity.com/jardiance-comprimidos-recubiertos-caja-con-30-unidades/p
Dapagliflozina,pharmacys,Fanter 10mg quifatex dist medicamenta fanter – inhibidor sglt2 oral,Fanter,45.9,45.9,/Minimarket/Snacks/|/Minimarket/,https://www.pharmacys.com.ec/fanter-10mg-quifatex-dist-medicamenta-fanter-inhibidor-sglt2/p
Dapagliflozina,pharmacys,Paziglip 10 mg x 30,Paziglip,45.0,45.0,/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/Control Glucémico/|/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/|/Equipos y Accesorios de Salud/,https://www.pharmacys.com.ec/paziglip-10mg-x30/p
Dapagliflozina,pharmacys,Paziglip Duo 5 mg/1000 mg x 28,Paziglip,21.17,21.17,/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/Control Glucémico/|/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/|/Equipos y Accesorios de Salud/,https://www.pharmacys.com.ec/paziglip-duo-5mg-1000mg-x28/p
Dapagliflozina,pharmacys,Paziglip Duo 10 mg/1000 mg x 28,Paziglip,41.49,41.49,/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/Control Glucémico/|/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/|/Equipos y Accesorios de Salud/,https://www.pharmacys.com.ec/paziglip-duo-10mg-1000mg-x28/p
Dapagliflozina,medicity,Fanter Comprimidos Recubiertos 10 mg Caja 30 Unidades,FANTER,1.22,1.53,/Medicina/Diabetes/|/Medicina/,https://www.farmaciasmedicity.com/fanter-comprimidos-recubiertos-10-mg-caja-30-unidades-1/p
Dapagliflozina,medicity,Forxiga Comprimidos Recubiertas 10 mg Caja 30 Unidades,FORXIGA,1.56,1.7,/Medicina/Diabetes/|/Medicina/,https://www.farmaciasmedicity.com/forxiga-comprimidos-recubiertas-10-mg-caja-30-unidades-1/p
Dapagliflozina,medicity,Xigduo XR Comprimidos Recubiertos Caja con 30 Unidades,XIGDUO,1.23,1.54,/Medicina/Diabetes/|/Medicina/,https://www.farmaciasmedicity.com/xigduo-xr-comprimidos-recubiertos-caja-con-30-unidades/p
Dapagliflozina,cruzazul,Fanter 10mg quifatex dist medicamenta fanter – inhibidor sglt2 oral,Fanter,45.9,45.9,/Minimarket/Snacks/|/Minimarket/,https://www.farmaciascruzazul.ec/fanter-10mg-quifatex-dist-medicamenta-fanter-inhibidor-sglt2/p
Dapagliflozina,cruzazul,Paziglip 10 mg x 30,Paziglip,45.0,45.0,/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/Control Glucémico/|/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/|/Equipos y Accesorios de Salud/,https://www.farmaciascruzazul.ec/paziglip-10mg-x30/p
Dapagliflozina,cruzazul,Paziglip Duo 5 mg/1000 mg x 28,Paziglip,21.17,21.17,/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/Control Glucémico/|/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/|/Equipos y Accesorios de Salud/,https://www.farmaciascruzazul.ec/paziglip-duo-5mg-1000mg-x28/p
Dapagliflozina,cruzazul,Paziglip Duo 10 mg/1000 mg x 28,Paziglip,41.49,41.49,/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/Control Glucémico/|/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/|/Equipos y Accesorios de Salud/,https://www.farmaciascruzazul.ec/paziglip-duo-10mg-1000mg-x28/p
Dapagliflozina/Metformina,pharmacys,Paziglip Duo 5 mg/1000 mg x 28,Paziglip,21.17,21.17,/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/Control Glucémico/|/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/|/Equipos y Accesorios de Salud/,https://www.pharmacys.com.ec/paziglip-duo-5mg-1000mg-x28/p
Dapagliflozina/Metformina,pharmacys,Paziglip Duo 10 mg/1000 mg x 28,Paziglip,41.49,41.49,/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/Control Glucémico/|/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/|/Equipos y Accesorios de Salud/,https://www.pharmacys.com.ec/paziglip-duo-10mg-1000mg-x28/p
Dapagliflozina/Metformina,pharmacys,Paziglip 10 mg x 30,Paziglip,45.0,45.0,/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/Control Glucémico/|/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/|/Equipos y Accesorios de Salud/,https://www.pharmacys.com.ec/paziglip-10mg-x30/p
Dapagliflozina/Metformina,medicity,Xigduo XR Comprimidos Recubiertos Caja con 30 Unidades,XIGDUO,1.23,1.54,/Medicina/Diabetes/|/Medicina/,https://www.farmaciasmedicity.com/xigduo-xr-comprimidos-recubiertos-caja-con-30-unidades/p
Dapagliflozina/Metformina,cruzazul,Paziglip Duo 5 mg/1000 mg x 28,Paziglip,21.17,21.17,/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/Control Glucémico/|/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/|/Equipos y Accesorios de Salud/,https://www.farmaciascruzazul.ec/paziglip-duo-5mg-1000mg-x28/p
Dapagliflozina/Metformina,cruzazul,Paziglip Duo 10 mg/1000 mg x 28,Paziglip,41.49,41.49,/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/Control Glucémico/|/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/|/Equipos y Accesorios de Salud/,https://www.farmaciascruzazul.ec/paziglip-duo-10mg-1000mg-x28/p
Dapagliflozina/Metformina,cruzazul,Paziglip 10 mg x 30,Paziglip,45.0,45.0,/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/Control Glucémico/|/Equipos y Accesorios de Salud/Equipos y Accesorios Médicos/|/Equipos y Accesorios de Salud/,https://www.farmaciascruzazul.ec/paziglip-10mg-x30/p
Insulina glargina,medicity,Toujeo Solución Inyectable 300u/Ml Prellenado 1.5 ml 1 Unidad Cf,TOUJEO,30.49,30.49,/Medicina/Diabetes/|/Medicina/,https://www.farmaciasmedicity.com/toujeo-solucion-inyectable-300u-ml-prellenado-1-5-ml-1-unidad-cf-1/p
